rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,rssi_33,rssi_34,rssi_35,rssi_36,rssi_37,rssi_38,rssi_39,rssi_40,rssi_41,rssi_42,rssi_43,rssi_44,rssi_45,rssi_46,rssi_47,rssi_48,rssi_49,rssi_50,rssi_51,rssi_52,rssi_53,rssi_54,rssi_55,rssi_56,rssi_57,rssi_58,rssi_59,rssi_60,rssi_61,rssi_62,rssi_63,rssi_64,rssi_65,rssi_66,rssi_67,rssi_68,rssi_69,rssi_70,rssi_71,rssi_72,rssi_73,rssi_74,rssi_75,rssi_76,rssi_77,rssi_78,rssi_79,rssi_80,rssi_81,rssi_82,rssi_83,rssi_84,rssi_85,rssi_86,rssi_87,rssi_88,rssi_89,rssi_90,rssi_91,rssi_92,rssi_93,rssi_94,rssi_95,rssi_96,rssi_97,rssi_98,rssi_99,x,y,floor
-49,-49,-49,-49,-49,-51,-56,-56,-56,-56,-56,-57,-59,-60,-60,-60,-61,-61,-61,-61,-62,-62,-62,-62,-62,-63,-64,-64,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,97.59085,120.78363,4
-52,-52,-52,-52,-52,-52,-52,-52,-53,-53,-57,-59,-60,-60,-61,-61,-61,-61,-62,-62,-62,-62,-62,-63,-63,-64,-64,-65,-65,-65,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,93.13584,125.5392,4
-49,-49,-50,-50,-50,-56,-56,-57,-57,-57,-58,-59,-59,-59,-60,-60,-61,-61,-61,-62,-62,-62,-63,-63,-64,-65,-65,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,93.13584,125.5392,4
-49,-53,-54,-54,-54,-54,-57,-57,-60,-60,-60,-60,-60,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-66,-66,-67,-67,-67,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,93.13584,125.5392,4
-57,-58,-58,-58,-58,-58,-58,-58,-58,-58,-59,-61,-61,-61,-61,-61,-61,-61,-62,-63,-63,-63,-63,-64,-64,-66,-66,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-73,-73,-73,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,93.13584,125.5392,4
-53,-54,-54,-54,-54,-56,-57,-57,-58,-58,-58,-58,-58,-58,-59,-59,-59,-59,-60,-63,-64,-64,-64,-64,-65,-65,-65,-65,-65,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,93.13584,125.5392,4
-48,-49,-49,-49,-49,-51,-56,-57,-58,-59,-60,-60,-61,-61,-62,-62,-62,-62,-62,-62,-63,-64,-64,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,93.499435,121.31947,4
-46,-47,-47,-47,-47,-51,-51,-52,-52,-52,-52,-56,-57,-58,-59,-61,-62,-62,-62,-62,-62,-64,-64,-66,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,93.499435,121.31947,4
-48,-48,-48,-48,-48,-48,-48,-48,-49,-49,-57,-59,-59,-60,-61,-62,-63,-64,-65,-65,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,93.499435,121.31947,4
-42,-42,-42,-42,-43,-56,-57,-57,-57,-58,-58,-58,-58,-60,-61,-62,-63,-63,-63,-63,-64,-65,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-78,-78,93.499435,121.31947,4
-38,-39,-39,-40,-40,-50,-50,-50,-50,-51,-51,-56,-57,-57,-60,-62,-62,-62,-62,-62,-63,-63,-64,-64,-65,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,96.7756,116.19608,4
-44,-45,-45,-45,-45,-47,-49,-49,-49,-49,-53,-56,-57,-57,-57,-62,-62,-62,-62,-62,-63,-64,-64,-64,-65,-65,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-79,96.7756,116.19608,4
-47,-47,-47,-47,-47,-54,-54,-54,-55,-56,-56,-57,-57,-57,-58,-62,-62,-62,-62,-62,-62,-63,-64,-64,-64,-64,-65,-65,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-79,-79,96.7756,116.19608,4
-50,-51,-51,-51,-51,-53,-54,-54,-56,-57,-57,-57,-57,-59,-60,-60,-62,-62,-62,-62,-63,-63,-63,-64,-65,-65,-65,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-78,96.7756,116.19608,4
-53,-53,-55,-55,-55,-55,-56,-57,-57,-57,-57,-57,-58,-58,-60,-61,-62,-62,-62,-62,-62,-63,-63,-63,-64,-64,-64,-65,-65,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-77,-77,-78,-78,-78,-78,96.7756,116.19608,4
-53,-55,-56,-56,-56,-56,-56,-57,-57,-60,-60,-61,-61,-61,-61,-61,-62,-62,-62,-62,-63,-63,-63,-63,-63,-64,-64,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-77,-77,-77,-77,-78,103.90366,114.731224,4
-52,-55,-55,-55,-56,-57,-58,-58,-58,-59,-59,-59,-59,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-63,-63,-63,-64,-64,-64,-65,-65,-66,-66,-66,-66,-67,-67,-67,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-77,-77,103.90366,114.731224,4
-52,-55,-55,-57,-58,-58,-58,-58,-59,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-63,-63,-64,-64,-64,-65,-65,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-69,-69,-69,-70,-70,-70,-70,-70,-70,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-77,-77,103.90366,114.731224,4
-57,-57,-57,-57,-58,-58,-58,-59,-59,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-63,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,103.90366,114.731224,4
-48,-53,-56,-59,-59,-59,-59,-59,-60,-60,-60,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-63,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,103.90366,114.731224,4
-47,-50,-55,-57,-58,-58,-58,-58,-59,-59,-59,-59,-60,-60,-61,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,110.89535,113.76402,4
-53,-53,-53,-53,-54,-55,-56,-58,-58,-59,-59,-60,-60,-60,-61,-62,-62,-62,-63,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,110.89535,113.76402,4
-49,-55,-56,-57,-57,-58,-58,-58,-58,-58,-59,-59,-59,-59,-60,-60,-60,-60,-60,-60,-60,-61,-61,-62,-62,-62,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-75,-76,-76,-77,-77,-78,-78,110.89535,113.76402,4
-49,-49,-50,-50,-50,-54,-57,-57,-58,-58,-59,-60,-60,-60,-60,-60,-60,-61,-61,-62,-62,-62,-62,-63,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,110.89535,113.76402,4
-22,-46,-52,-56,-57,-57,-58,-58,-59,-59,-59,-60,-60,-60,-60,-60,-61,-61,-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-74,-74,-75,-75,-75,-75,110.89535,113.76402,4
-48,-51,-51,-51,-52,-52,-52,-52,-53,-58,-59,-59,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-62,-62,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-74,-74,-75,110.89535,113.76402,4
-49,-49,-50,-50,-50,-50,-52,-54,-57,-59,-59,-60,-60,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,112.835625,121.35399,4
-50,-52,-54,-58,-58,-59,-59,-59,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-73,112.835625,121.35399,4
-47,-51,-51,-52,-52,-52,-54,-54,-54,-54,-54,-54,-56,-56,-56,-56,-57,-58,-60,-60,-60,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-63,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,112.835625,121.35399,4
-49,-51,-52,-52,-53,-53,-53,-55,-60,-60,-60,-61,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-66,-66,-66,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,112.835625,121.35399,4
-48,-50,-51,-52,-52,-52,-52,-59,-60,-60,-60,-60,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,112.835625,121.35399,4
-49,-49,-50,-51,-51,-52,-54,-60,-60,-60,-60,-61,-61,-62,-62,-62,-62,-62,-62,-62,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,112.835625,121.35399,4
-50,-51,-51,-51,-52,-52,-55,-56,-57,-58,-60,-60,-60,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-62,-63,-63,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,112.835625,121.35399,4
-51,-54,-54,-54,-54,-55,-55,-56,-56,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,112.835625,121.35399,4
-54,-56,-56,-58,-59,-59,-59,-59,-59,-59,-60,-60,-60,-60,-60,-60,-61,-61,-61,-62,-62,-63,-63,-64,-64,-64,-65,-65,-65,-65,-65,-66,-66,-66,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,97.892334,123.96844,4
-56,-57,-58,-58,-58,-59,-59,-59,-60,-60,-60,-60,-61,-61,-61,-61,-62,-62,-62,-62,-62,-62,-63,-63,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-66,-66,-66,-67,-67,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,97.892334,123.96844,4
-54,-56,-56,-56,-56,-56,-56,-56,-57,-57,-57,-58,-58,-59,-60,-60,-61,-62,-63,-63,-63,-64,-64,-64,-65,-65,-65,-65,-65,-66,-66,-66,-66,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,97.892334,123.96844,4
-53,-53,-53,-53,-54,-54,-54,-56,-56,-58,-58,-59,-59,-59,-59,-59,-59,-60,-61,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-66,-66,-67,-67,-68,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,97.892334,123.96844,4
-53,-53,-53,-53,-53,-54,-54,-55,-55,-55,-56,-56,-57,-60,-60,-61,-61,-62,-62,-62,-62,-62,-63,-63,-63,-63,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-66,-66,-67,-67,-67,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,97.892334,123.96844,4
-53,-54,-55,-55,-55,-55,-56,-56,-57,-59,-59,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-62,-62,-62,-62,-63,-63,-63,-64,-64,-64,-64,-64,-65,-65,-66,-66,-67,-68,-68,-68,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,-76,97.892334,123.96844,4
-53,-54,-55,-55,-55,-55,-55,-55,-56,-56,-56,-56,-59,-60,-60,-61,-61,-61,-61,-63,-63,-63,-63,-64,-64,-64,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-69,-69,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-76,-76,-76,-76,97.892334,123.96844,4
-51,-52,-52,-53,-53,-53,-54,-58,-59,-60,-60,-60,-61,-61,-61,-61,-62,-63,-63,-63,-64,-64,-64,-65,-65,-65,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-68,-68,-69,-69,-69,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75,-75,-75,-76,-76,-76,-76,-76,-76,-76,97.892334,123.96844,4
